대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
대구광역시 군위군 효령면 금매리 1447-2번지,1,0,4.7,일반철골구조,일반철골조,동물및식물관련시설,0,2005,36.1333725661856,128.60928131963
대구광역시 군위군 효령면 금매리 1447-2번지,1,0,7.15,강파이프구조,강파이프조,동물및식물관련시설,0,2005,36.1333725661856,128.60928131963
대구광역시 군위군 효령면 금매리 1447-2번지,1,0,4.5,강파이프구조,강파이프조,창고시설,0,2005,36.1333725661856,128.60928131963
대구광역시 군위군 효령면 금매리 1447-16번지,1,0,5.49,강파이프구조,강파이프구조,동물및식물관련시설,0,2021,36.1238401092888,128.619151055733
대구광역시 군위군 효령면 금매리 1447-49번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,36.1405044408358,128.60074382119
대구광역시 군위군 효령면 금매리 1447-75번지,1,0,0.0,강파이프구조,쇠파이프,동물및식물관련시설,0,1980,36.1249498331637,128.617469573092
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,4.4,강파이프구조,강파이프구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,3.5,벽돌구조,벽돌구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,6.4,경량철골구조,경량철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,8.8,일반철골구조,일반철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,5.6,경량철골구조,경량철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,8.8,일반철골구조,일반철골구조,동물및식물관련시설,0,1994,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,6.55,일반철골구조,일반철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,7.2,일반철골구조,일반철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-83번지,1,0,2.9,경량철골구조,경량철골구조,동물및식물관련시설,0,2020,36.1413904983203,128.599570445376
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,3.2,경량철골구조,경량철골구조,동물및식물관련시설,0,2021,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1993,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,0.0,강파이프구조,철파이프조,동물및식물관련시설,0,1993,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,4.44,경량철골구조,경량철골구조,동물및식물관련시설,0,2021,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,6.5,일반철골구조,철골조,동물및식물관련시설,0,1999,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,4.3,강파이프구조,강파이프구조,동물및식물관련시설,0,1988,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,4.41,강파이프구조,강파이프구조,동물및식물관련시설,0,1995,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-84번지,1,0,4.4,강파이프구조,강파이프구조,동물및식물관련시설,0,2021,36.1397306144181,128.600531686546
대구광역시 군위군 효령면 금매리 1447-89번지,1,0,5.0,철근콘크리트구조,철근콘크리트조,단독주택,0,2009,36.1279889234906,128.615785498372
대구광역시 군위군 효령면 금매리 1447-96번지,1,0,0.0,일반목구조,목조,동물및식물관련시설,0,1992,36.1203278634562,128.619038491395
대구광역시 군위군 효령면 금매리 1447-97번지,1,0,6.66,철근콘크리트구조,철근콘크리트조,단독주택,0,2012,36.1195460221323,128.619054977183
대구광역시 군위군 효령면 금매리 1447-106번지,0,0,5.0,블록구조,시멘트블록조,동물및식물관련시설,0,1995,36.1240734241719,128.618443000761
대구광역시 군위군 효령면 금매리 1447-106번지,1,0,5.2,시멘트블럭조,시멘트블럭조,동물및식물관련시설,0,2021,36.1240734241719,128.618443000761
대구광역시 군위군 효령면 금매리 1447-107번지,1,0,6.05,경량철골구조,경량철골구조,창고시설,0,2018,36.1277870489075,128.615714048158
대구광역시 군위군 효령면 금매리 1447-109번지,1,0,6.0,철골콘크리트구조,철근콘크리트구조,동물및식물관련시설,0,2014,36.1411351775132,128.600085849511
대구광역시 군위군 효령면 금매리 1447-109번지,1,0,4.5,경량철골구조,경량철골조,창고시설,0,2010,36.1411351775132,128.600085849511
대구광역시 군위군 효령면 금매리 1447-114번지,1,0,7.3,일반철골구조,철골조,동물및식물관련시설,0,1999,36.1203450986087,128.618576704864
대구광역시 군위군 효령면 금매리 1447-115번지,2,0,7.4,철근콘크리트구조,철근콘크리트조,단독주택,0,2000,36.1336530955826,128.609078988972
대구광역시 군위군 효령면 금매리 1447-153번지,1,0,3.0,기타구조,컨테이너구조,창고시설,0,2008,36.1280632866977,128.615603525829
