대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
대구광역시 남구 대명동 2014-196번지,2,0,7.3,벽돌구조,"세멘벽돌조, 철근콘크리트조",단독주택,0,1987,35.8524930113308,128.594789672236
대구광역시 남구 대명동 2014-201번지,2,1,0.0,벽돌구조,"세멘벽돌조, 세멘부록조",단독주택,0,1976,35.8531865866543,128.593230424335
대구광역시 남구 대명동 2014-202번지,4,0,12.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8527503935075,128.594041690256
대구광역시 남구 대명동 2014-203번지,3,1,10.5,철근콘크리트구조,철근콘크리트조,단독주택,0,1990,35.8527145133968,128.592996608417
대구광역시 남구 대명동 2014-204번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1972,35.8523151107415,128.592922978298
대구광역시 남구 대명동 2014-211번지,11,1,40.0,철근콘크리트구조,철근콘크리트구조,업무시설,0,2017,35.8512280636654,128.593146848186
대구광역시 남구 대명동 2014-212번지,4,0,13.4,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.8513518350845,128.592926066041
대구광역시 남구 대명동 2014-214번지,3,0,12.9,벽돌구조,세멘벽돌조,단독주택,0,1994,35.8519162988117,128.595208923228
대구광역시 남구 대명동 2014-215번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1975,35.8518299037613,128.59523420045
대구광역시 남구 대명동 2014-217번지,2,0,7.4,벽돌구조,조적조(세멘벽돌조),단독주택,0,1996,35.8518905322478,128.593082953039
대구광역시 남구 대명동 2014-255번지,5,0,14.7,철근콘크리트구조,철근콘크리트조,공동주택,0,2002,35.8514568811792,128.59377061857
대구광역시 남구 대명동 2014-261번지,3,0,9.9,벽돌구조,"철근콘크리트조, 조적조",단독주택,0,1993,35.8519247147867,128.594873703477
대구광역시 남구 대명동 2014-264번지,1,0,0.0,일반목구조,목조,단독주택,0,1971,35.8518378380738,128.594874177058
대구광역시 남구 대명동 2014-265번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8517581715454,128.594874573689
대구광역시 남구 대명동 2014-266번지,4,0,13.95,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2016,35.8516657092133,128.594874935392
대구광역시 남구 대명동 2014-271번지,4,0,13.2,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8519281934092,128.594672761499
대구광역시 남구 대명동 2014-272번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8518403242259,128.594673326112
대구광역시 남구 대명동 2014-273번지,2,0,7.1,벽돌구조,시멘벽돌조,단독주택,0,1994,35.8517533559474,128.59467390877
대구광역시 남구 대명동 2014-274번지,1,0,0.0,일반목구조,목조,단독주택,0,1976,35.8516668351829,128.594674721771
대구광역시 남구 대명동 2014-279번지,1,0,0.0,일반목구조,목조,단독주택,0,1972,35.8516679681787,128.594494321589
대구광역시 남구 대명동 2014-280번지,1,0,0.0,일반목구조,목조,단독주택,0,1971,35.8517551239877,128.594493189042
대구광역시 남구 대명동 2014-281번지,2,0,7.2,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.8518429104297,128.594492069125
대구광역시 남구 대명동 2014-282번지,2,0,7.5,벽돌구조,시멘벽돌조,단독주택,0,1992,35.8519309656736,128.594491065282
대구광역시 남구 대명동 2014-287번지,3,0,9.8,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.8516694862328,128.594312047396
대구광역시 남구 대명동 2014-288번지,1,0,0.0,일반목구조,목조,단독주택,0,1971,35.8517606961229,128.594310995826
대구광역시 남구 대명동 2014-289번지,1,0,0.0,일반목구조,목조,단독주택,0,1971,35.8518446057345,128.594310019459
대구광역시 남구 대명동 2014-315번지,3,0,9.9,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8517504300823,128.595247219129
대구광역시 남구 대명동 2014-321번지,3,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8519337376635,128.59430936904
대구광역시 남구 대명동 2014-326번지,4,0,13.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2017,35.8516681477841,128.595091713052
대구광역시 남구 대명동 2014-327번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.8516458844313,128.595234609091
대구광역시 남구 대명동 2014-334번지,2,1,0.0,철근콘크리트구조,R.C조,단독주택,0,1973,35.851938696003,128.594119082793
대구광역시 남구 대명동 2014-335번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1972,35.8518283012137,128.594119418405
대구광역시 남구 대명동 2014-336번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1972,35.8517732352832,128.594119865568
대구광역시 남구 대명동 2014-337번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1972,35.8516659892577,128.594120596295
대구광역시 남구 대명동 2014-338번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1977,35.851940804599,128.59396017522
대구광역시 남구 대명동 2014-344번지,2,0,0.0,벽돌구조,"시멘트벽돌조, 시멘트블록조",단독주택,0,1976,35.8519554031527,128.593783585984
대구광역시 남구 대명동 2014-345번지,1,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1973,35.851859693127,128.593784216006
대구광역시 남구 대명동 2014-346번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1973,35.8517664111428,128.5937852267
대구광역시 남구 대명동 2014-349번지,4,0,12.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8523101727433,128.594884413181
대구광역시 남구 대명동 2014-351번지,4,0,12.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2009,35.8527609228703,128.593397461468
대구광역시 남구 대명동 2014-352번지,5,0,15.1,철근콘크리트구조,철근콘크리트구조,공동주택,0,2014,35.8523164178466,128.594563316538
대구광역시 남구 대명동 2014-353번지,4,0,13.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8525587039392,128.593186977407
대구광역시 남구 대명동 2014-355번지,4,0,12.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8523284027369,128.594400399795
대구광역시 남구 대명동 2014-356번지,2,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1977,35.8523304363712,128.594260749984
대구광역시 남구 대명동 2014-357번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8520850990172,128.594237020333
대구광역시 남구 대명동 2014-358번지,3,0,9.9,벽돌구조,시멘벽돌조,단독주택,0,1998,35.852078517948,128.594576705185
대구광역시 남구 대명동 2014-375번지,2,1,6.8,벽돌구조,"세멘벽돌조,경량철골조",단독주택,0,1973,35.8518524527114,128.592631464854
대구광역시 남구 대명동 2014-378번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,단독주택,0,1973,35.852083598087,128.594350114911
대구광역시 남구 대명동 2014-383번지,4,0,12.55,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.8526526716761,128.594472311301
대구광역시 남구 대명동 2014-384번지,3,0,10.3,벽돌구조,"철근콘크리트조, 조적조(벽돌)",단독주택,0,1994,35.8525216701746,128.594517948713
대구광역시 남구 대명동 2014-385번지,2,0,7.3,벽돌구조,"시멘벽돌조, R.C조",단독주택,0,1987,35.8526445078834,128.594259069095
대구광역시 남구 대명동 2014-387번지,4,0,11.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8525575756203,128.594671088073
대구광역시 남구 대명동 2014-389번지,3,1,10.7,벽돌구조,"철근콘크리트조,세멘벽돌조(2,3층)",단독주택,0,1988,35.8525083909582,128.594350651486
대구광역시 남구 대명동 2014-392번지,5,0,16.2,철근콘크리트구조,철근콘크리트구조,단독주택,0,2021,35.8527575312979,128.593700685325
대구광역시 남구 대명동 2014-393번지,2,0,8.0,벽돌구조,시멘트벽돌조,노유자시설,0,1996,35.8527590826907,128.593542982538
대구광역시 남구 대명동 2014-398번지,1,1,0.0,벽돌구조,시멘벽돌조,단독주택,0,1975,35.852604042295,128.594042080891
대구광역시 남구 대명동 2014-401번지,2,0,0.0,벽돌구조,시멘벽돌조,제2종근린생활시설,0,1975,35.8521719337987,128.594986467132
대구광역시 남구 대명동 2014-403번지,2,1,8.1,벽돌구조,시멘벽돌조,단독주택,0,1975,35.8522053766751,128.594714176462
대구광역시 남구 대명동 2014-406번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1976,35.8522115145946,128.594407910485
대구광역시 남구 대명동 2014-407번지,2,1,0.0,벽돌구조,시멘벽돌조,단독주택,0,1975,35.8520941603789,128.594464115195
대구광역시 남구 대명동 2014-408번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8522232344169,128.594258160691
대구광역시 남구 대명동 2014-409번지,3,1,11.3,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1990,35.8523134413156,128.594719661581
대구광역시 남구 대명동 2014-410번지,5,0,14.9,철근콘크리트구조,철근콘크리트구조,공동주택,0,2005,35.8518452158255,128.59317723901
대구광역시 남구 대명동 2014-411번지,1,0,5.9,벽돌구조,시멘벽돌조,단독주택,0,1974,35.8520627505486,128.594698701227
대구광역시 남구 대명동 2014-412번지,4,0,12.15,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8521279332356,128.594866151714
대구광역시 남구 대명동 2014-413번지,3,0,11.925,철근콘크리트구조,철근콘크리트구조,단독주택,0,2019,35.8518811019857,128.595063547321
대구광역시 남구 대명동 2014-415번지,2,0,0.0,벽돌구조,시멘벽돌조,단독주택,0,1975,35.8520826201647,128.595007590692
대구광역시 남구 대명동 2014-418번지,4,0,13.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2020,35.8530010394395,128.59316937355
대구광역시 남구 대명동 2014-419번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1976,35.8517753321254,128.593961843602
대구광역시 남구 대명동 2014-420번지,3,0,10.6,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8516670500005,128.593952370423
대구광역시 남구 대명동 2014-423번지,4,0,12.15,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8533366898545,128.593823522954
대구광역시 남구 대명동 2014-425번지,2,0,0.0,철근콘크리트구조,"R.C조, 브록",제2종근린생활시설,0,1971,35.8525909537218,128.592895622005
대구광역시 남구 대명동 2014-437번지,8,1,24.7,철근콘크리트구조,철근콘크리트구조,공동주택,0,2004,35.8521342902786,128.592872428355
대구광역시 남구 대명동 2014-438번지,1,0,0.0,철근콘크리트구조,R.C조,제2종근린생활시설,0,1972,35.8521893724334,128.593183350595
대구광역시 남구 대명동 2014-468번지,3,1,10.5,철근콘크리트구조,R.C라멘조,단독주택,0,1990,35.8527441164785,128.593156262816
대구광역시 남구 대명동 2022-3번지,4,0,12.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2004,35.8548745379128,128.592338917477
대구광역시 남구 대명동 2022-5번지,3,1,9.4,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8550390481018,128.592328260474
대구광역시 남구 대명동 2025번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,,
대구광역시 남구 대명동 2025-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,,
대구광역시 남구 대명동 2025-19번지,3,1,13.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1994,35.8562283941117,128.591966829813
대구광역시 남구 대명동 2025-20번지,3,1,0.0,철근콘크리트구조,"철근콘크리트조, 연와조",단독주택,0,1979,35.8560819227829,128.592057880891
대구광역시 남구 대명동 2025-20번지,2,0,7.7,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1992,35.8560819227829,128.592057880891
대구광역시 남구 대명동 2025-24번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 대명동 2025-30번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1974,35.8557854893577,128.592183790063
대구광역시 남구 대명동 2026-2번지,2,0,0.0,일반목구조,목조,단독주택,0,1958,,
대구광역시 남구 대명동 2031-3번지,3,0,12.35,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2007,35.8565421898925,128.592475442051
대구광역시 남구 대명동 2031-397번지,1,0,0.0,블록구조,부록조,단독주택,0,1983,,
대구광역시 남구 대명동 2032-5번지,4,1,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1989,35.8566388283759,128.592336791505
대구광역시 남구 대명동 2033-19번지,5,1,21.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1993,35.8565375826057,128.592088800522
대구광역시 남구 대명동 2033-28번지,5,1,17.1,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1997,35.8565524799795,128.593371176142
대구광역시 남구 대명동 2033-29번지,4,1,15.7,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1983,35.8564904458956,128.593224369786
대구광역시 남구 대명동 2033-51번지,1,0,0.0,벽돌구조,"시멘트벽돌조, 목조",단독주택,0,1965,,
대구광역시 남구 대명동 2033-53번지,4,1,14.5,철근콘크리트구조,철근콘크리트조,숙박시설,0,1985,35.8564206312536,128.594200635283
대구광역시 남구 대명동 2033-67번지,3,1,10.8,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1988,35.8563507654842,128.593985372661
대구광역시 남구 대명동 2033-71번지,4,1,15.4,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1981,35.856461118717,128.593696120839
대구광역시 남구 대명동 2041-7번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,35.8563077732207,128.593680321018
대구광역시 남구 대명동 2042-10번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1973,,
대구광역시 남구 대명동 2099번지,1,0,0.0,일반목구조,목조,단독주택,0,1958,,
