대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
대구광역시 달서구 두류동 804-81번지,2,1,7.6,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1986,35.8575025091691,128.572503955591
대구광역시 달서구 두류동 804-82번지,3,0,10.27,벽돌구조,"시멘트벽돌조, R.C조",단독주택,0,1997,35.8574159526867,128.57238357833
대구광역시 달서구 두류동 804-83번지,3,0,9.9,철근콘크리트구조,철근콘크리트,단독주택,0,2003,35.8573540489944,128.572259260351
대구광역시 달서구 두류동 804-84번지,3,1,11.1,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,1989,35.8573100519324,128.572109393079
대구광역시 달서구 두류동 804-85번지,2,1,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1983,35.8572956362537,128.571950811549
대구광역시 달서구 두류동 804-86번지,2,1,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1983,35.8572888289082,128.571796143997
대구광역시 달서구 두류동 804-87번지,2,0,7.85,벽돌구조,시멘트벽돌조,단독주택,0,1980,35.8572809837027,128.571638135066
대구광역시 달서구 두류동 804-88번지,1,0,0.0,블록구조,시멘트블록조,분뇨.쓰레기처리시설,0,1985,35.8572690812741,128.571480267464
대구광역시 달서구 두류동 804-88번지,2,1,7.7,벽돌구조,시멘벽돌조,단독주택,0,1985,35.8572690812741,128.571480267464
대구광역시 달서구 두류동 804-88번지,1,0,0.0,벽돌구조,시멘트블록조,창고시설,0,1985,35.8572690812741,128.571480267464
대구광역시 달서구 두류동 804-89번지,2,0,7.3,벽돌구조,세멘벽돌조,단독주택,0,1984,35.8570567871928,128.571492791871
대구광역시 달서구 두류동 804-90번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1979,35.856961677578,128.571509511382
대구광역시 달서구 두류동 804-91번지,2,0,7.65,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.857073657528,128.571615334159
대구광역시 달서구 두류동 804-92번지,1,0,3.65,벽돌구조,시멘트벽돌조,단독주택,0,1963,35.8569502097612,128.571662821207
대구광역시 달서구 두류동 804-93번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1983,35.8570782999063,128.571735753226
대구광역시 달서구 두류동 804-94번지,2,1,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8569551673682,128.571814241367
대구광역시 달서구 두류동 804-95번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1983,35.8570836353812,128.571858289229
대구광역시 달서구 두류동 804-96번지,2,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1986,35.8569610068721,128.571967118012
대구광역시 달서구 두류동 804-97번지,4,0,12.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8570873273597,128.571982453245
대구광역시 달서구 두류동 804-98번지,2,1,8.1,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1986,35.8570697990464,128.572123688293
대구광역시 달서구 두류동 804-99번지,3,0,9.4,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8569855113471,128.572126008811
대구광역시 달서구 두류동 804-100번지,5,0,13.18,철근콘크리트구조,철근콘크리트구조,공동주택,0,2004,35.8573416656063,128.572695826718
대구광역시 달서구 두류동 804-102번지,5,0,14.3,철근콘크리트구조,철근콘크리트조,공동주택,0,2004,35.8572020469162,128.572464147125
대구광역시 달서구 두류동 804-103번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8571241197168,128.572366080183
대구광역시 달서구 두류동 804-104번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8570252160809,128.572349071921
대구광역시 달서구 두류동 804-105번지,3,0,10.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8567951126582,128.572145605665
대구광역시 달서구 두류동 804-106번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.856635399811,128.572120312324
대구광역시 달서구 두류동 804-107번지,2,0,7.6,조적구조,조적조,단독주택,0,1994,35.8567998746578,128.57201585283
대구광역시 달서구 두류동 804-108번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.856779720573,128.571889482372
대구광역시 달서구 두류동 804-110번지,1,0,7.75,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.8565719983383,128.571945156709
대구광역시 달서구 두류동 804-111번지,1,0,0.0,벽돌구조,시멘트블록조,단독주택,0,1965,35.8564089723041,128.571725416506
대구광역시 달서구 두류동 804-112번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1963,35.8565523188814,128.571713634745
대구광역시 달서구 두류동 804-113번지,1,0,0.0,벽돌구조,시멘트블록조,단독주택,0,1963,35.8566698934861,128.57170178692
대구광역시 달서구 두류동 804-114번지,3,0,9.35,벽돌구조,시멘트벽돌조,단독주택,0,1996,35.85678106435,128.571690366119
대구광역시 달서구 두류동 804-115번지,3,0,10.1,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8567688653022,128.57152762301
대구광역시 달서구 두류동 804-116번지,2,0,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8566576029086,128.571539152927
대구광역시 달서구 두류동 804-117번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8565384037704,128.571551190314
대구광역시 달서구 두류동 804-118번지,3,0,10.4,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8564049426574,128.571565049346
대구광역시 달서구 두류동 804-119번지,1,0,0.0,기타조적구조,세벽조,단독주택,0,1978,35.8561905442635,128.571573104114
대구광역시 달서구 두류동 804-120번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8562269002321,128.571356526331
대구광역시 달서구 두류동 804-121번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8562283649138,128.571210104938
대구광역시 달서구 두류동 804-122번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1973,35.8563520058627,128.571078935365
대구광역시 달서구 두류동 804-123번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1963,35.8563428987846,128.571210262224
대구광역시 달서구 두류동 804-124번지,2,0,7.7,벽돌구조,시멘트벽돌조,공동주택,0,1988,35.8563442016498,128.571344894006
대구광역시 달서구 두류동 804-125번지,2,0,7.9,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",노유자시설,0,1997,35.8564584028302,128.571287815126
대구광역시 달서구 두류동 804-126번지,3,0,9.6,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8564561079314,128.57107744755
대구광역시 달서구 두류동 804-127번지,2,1,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8565687636472,128.571062734315
대구광역시 달서구 두류동 804-128번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8565825344218,128.571318935494
대구광역시 달서구 두류동 804-129번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8567128147652,128.571189999798
대구광역시 달서구 두류동 804-130번지,2,0,5.8,벽돌구조,벽돌조,단독주택,0,1982,35.8567099317136,128.571045262843
대구광역시 달서구 두류동 804-131번지,1,0,4.2,경량철골구조,"경량철골조,시멘트블록조",단독주택,0,1983,35.8568118477124,128.571031776638
대구광역시 달서구 두류동 804-132번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8568308890078,128.571174397364
대구광역시 달서구 두류동 804-133번지,3,1,9.9,철근콘크리트구조,철근콘크리트조,단독주택,0,1992,35.8569399401783,128.571228577066
대구광역시 달서구 두류동 804-134번지,1,0,0.0,벽돌구조,시멘트블록조,단독주택,0,1965,35.8569342419916,128.5710165913
대구광역시 달서구 두류동 804-135번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1963,35.8570313570808,128.571005002829
대구광역시 달서구 두류동 804-136번지,5,0,14.6,철근콘크리트구조,R.C조,공동주택,0,2001,35.8570484328717,128.571215220874
대구광역시 달서구 두류동 804-137번지,4,0,13.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8572830276759,128.570978974274
대구광역시 달서구 두류동 804-138번지,2,0,8.4,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8572631085861,128.571117063208
대구광역시 달서구 두류동 804-139번지,2,1,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8574098468697,128.571025091703
대구광역시 달서구 두류동 804-140번지,3,0,11.3,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8575591209712,128.57102172789
대구광역시 달서구 두류동 804-141번지,2,0,0.0,벽돌구조,벽돌조,제1종근린생활시설,0,1981,35.8572774867118,128.571257932268
대구광역시 달서구 두류동 804-142번지,2,1,7.5,철근콘크리트구조,"철근콘크리트조, 시멘벽돌조",제2종근린생활시설,0,1988,35.8577317440518,128.571176126322
대구광역시 달서구 두류동 804-143번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1983,35.8578567056236,128.571212687668
대구광역시 달서구 두류동 804-144번지,2,1,7.5,벽돌구조,"철근콘크리트조, 시멘벽돌조",단독주택,0,1991,35.8578500033223,128.571084367238
대구광역시 달서구 두류동 804-145번지,2,1,7.7,벽돌구조,"철근콘크리트조, 조적조",단독주택,0,1994,35.8579784286798,128.571055906408
대구광역시 달서구 두류동 804-146번지,3,0,8.7,벽돌구조,시멘트벽돌조,단독주택,0,1983,35.8579925264365,128.571197546082
대구광역시 달서구 두류동 804-147번지,3,0,9.9,벽돌구조,시멘트벽돌조,단독주택,0,1996,35.858189546554,128.571174645813
대구광역시 달서구 두류동 804-148번지,3,1,9.9,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8581637781491,128.571015838619
대구광역시 달서구 두류동 804-149번지,1,0,0.0,벽돌구조,세멘부록,단독주택,0,1963,35.858253218814,128.570991589644
대구광역시 달서구 두류동 804-150번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8582559563502,128.571161233686
대구광역시 달서구 두류동 804-151번지,2,1,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1985,35.8584024484828,128.571143203023
대구광역시 달서구 두류동 804-152번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1963,35.8583802214996,128.570961661386
대구광역시 달서구 두류동 804-153번지,2,0,7.48,벽돌구조,시멘트블록조,단독주택,0,1996,35.8585148566514,128.570892474889
대구광역시 달서구 두류동 804-154번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1963,35.8585180802986,128.571018070956
대구광역시 달서구 두류동 804-155번지,2,1,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.8585206268528,128.571147196029
대구광역시 달서구 두류동 804-156번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8586206961342,128.571137104955
대구광역시 달서구 두류동 804-157번지,2,1,0.0,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1991,35.8586298412086,128.571009760248
대구광역시 달서구 두류동 804-158번지,3,1,0.0,벽돌구조,"세멘벽돌조, 철근콘크리트조",단독주택,0,1987,35.8586041001025,128.570876413512
대구광역시 달서구 두류동 804-159번지,3,0,11.6,철근콘크리트구조,철근콘크리트구조,창고시설,0,2008,35.8585824009569,128.570682040822
대구광역시 달서구 두류동 804-161번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1963,35.858275833645,128.570778277199
대구광역시 달서구 두류동 804-162번지,1,0,3.9,블록구조,시멘트블록조,교육연구시설,0,1974,35.8581624482097,128.570814341437
대구광역시 달서구 두류동 804-163번지,3,1,7.95,벽돌구조,"철근콘크리트,시멘트 벽돌조",교육연구시설,0,1986,35.8581453990649,128.570677846104
대구광역시 달서구 두류동 804-164번지,2,0,0.0,벽돌구조,"세멘부록조, 세벽조",단독주택,0,1973,35.8579710068324,128.570706950375
대구광역시 달서구 두류동 804-165번지,2,1,7.7,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1988,35.8579776675675,128.570866044217
대구광역시 달서구 두류동 804-166번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8578605688178,128.570889747465
대구광역시 달서구 두류동 804-167번지,4,0,13.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2013,35.8578695424077,128.570713472078
대구광역시 달서구 두류동 804-168번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8577581774135,128.570925806938
대구광역시 달서구 두류동 804-170번지,4,0,13.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.857455148318,128.570668765437
대구광역시 달서구 두류동 804-172번지,3,1,9.4,벽돌구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1989,35.857296296021,128.570736145259
대구광역시 달서구 두류동 804-173번지,4,1,13.0,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",공장,0,1995,35.8570332536925,128.57079106345
대구광역시 달서구 두류동 804-174번지,2,1,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8569334192152,128.570790089807
대구광역시 달서구 두류동 804-175번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8568122066442,128.570811387116
대구광역시 달서구 두류동 804-176번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8566764024741,128.570811474853
대구광역시 달서구 두류동 804-177번지,3,0,10.4,프리케스트콘크리트구조,"RC, 시멘트벽돌조",단독주택,0,1993,35.856581821902,128.570829091126
대구광역시 달서구 두류동 804-178번지,2,1,7.3,프리케스트콘크리트구조,"RC, 시멘트벽돌조",단독주택,0,1993,35.8564259020089,128.570872064023
대구광역시 달서구 두류동 804-179번지,4,0,13.1,철근콘크리트구조,철근콘크리트조,공동주택,0,2002,35.8562636249977,128.570836096
대구광역시 달서구 두류동 804-180번지,3,1,10.2,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8561772930731,128.570953390236
대구광역시 달서구 두류동 804-181번지,1,0,0.0,벽돌구조,시멘트블록조,창고시설,0,1976,35.8561126655149,128.571064802907
대구광역시 달서구 두류동 804-182번지,4,0,12.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8560448936278,128.571209915426
대구광역시 달서구 두류동 804-183번지,4,0,13.2,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8560043009433,128.571371504289
대구광역시 달서구 두류동 804-186번지,5,0,15.85,철근콘크리트구조,철근콘크리트구조,공동주택,0,2014,35.857658613541,128.570766319436
대구광역시 달서구 두류동 804-196번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1980,35.8573804716201,128.57078374551
대구광역시 달서구 두류동 804-200번지,1,0,0.0,벽돌구조,시멘트부록조,단독주택,0,1973,35.8559792255651,128.571207955207
대구광역시 달서구 두류동 804-211번지,2,0,7.1,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1988,35.8579636834358,128.573669416935
대구광역시 달서구 두류동 804-231번지,2,0,6.8,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1986,35.858266783101,128.570657215885
대구광역시 달서구 두류동 804-241번지,3,0,10.1,벽돌구조,"철근콘크리트, 시멘트벽돌조",단독주택,0,1994,35.8572612065578,128.572577783894
대구광역시 달서구 두류동 804-244번지,3,1,7.0,벽돌구조,"철근콘크리트, 시멘트벽돌조",공동주택,0,1986,35.8584465208654,128.570701720841
대구광역시 달서구 두류동 804-245번지,1,0,0.0,벽돌구조,세멘부록조,단독주택,0,1974,35.8583620273123,128.570712894677
대구광역시 달서구 두류동 804-249번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8574912350324,128.57078969481
대구광역시 달서구 두류동 804-255번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8568317179334,128.571303928581
대구광역시 달서구 두류동 804-257번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8567046880862,128.571315258292
대구광역시 달서구 두류동 804-259번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8565807644029,128.571199348759
대구광역시 달서구 두류동 805-4번지,3,0,9.8,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8564251015424,128.570740320107
대구광역시 달서구 두류동 805-9번지,1,0,0.0,블록구조,세멘부록,판매시설,0,1960,35.8561371798646,128.570857843327
대구광역시 달서구 두류동 807-1번지,1,0,4.85,경량철골구조,경량철골구조,단독주택,0,2014,35.8525000714462,128.573080916064
대구광역시 달서구 두류동 807-2번지,2,0,0.0,블록구조,"세멘부록, 시멘벽돌조",단독주택,0,1961,35.8524760300928,128.573203307379
대구광역시 달서구 두류동 807-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1971,,
대구광역시 달서구 두류동 807-3번지,7,1,31.1,철근콘크리트구조,"철근콘크리트조,일반철골조,경량철골조",의료시설,0,1990,,
대구광역시 달서구 두류동 807-5번지,7,0,29.8,철근콘크리트구조,철근콘크리트구조,의료시설,0,2006,35.8516537820195,128.573309594015
대구광역시 달서구 두류동 807-6번지,3,0,11.8,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2001,35.8514397840985,128.573390263934
대구광역시 달서구 두류동 807-8번지,2,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1977,35.8519007481533,128.57281017232
대구광역시 달서구 두류동 807-10번지,3,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1978,35.8523030725935,128.572530878807
대구광역시 달서구 두류동 807-11번지,4,0,12.97,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011,35.8523869052561,128.572666580422
대구광역시 달서구 두류동 807-13번지,2,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1975,35.8521444530326,128.572628584555
대구광역시 달서구 두류동 807-15번지,3,0,9.7,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8520487022656,128.572604776774
대구광역시 달서구 두류동 807-28번지,4,0,12.85,철근콘크리트구조,철근콘크리트구조,단독주택,0,2017,35.8524885175294,128.57283462306
대구광역시 달서구 두류동 807-30번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8525547401368,128.572938762693
대구광역시 달서구 두류동 807-31번지,3,0,10.3,벽돌구조,조적조(시멘트벽돌),단독주택,0,1989,35.8525649594916,128.573011688236
대구광역시 달서구 두류동 807-41번지,3,1,0.0,벽돌구조,시멘벽돌조,단독주택,0,1979,35.8520134044032,128.573497345682
대구광역시 달서구 두류동 807-43번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1971,35.8512774609693,128.573302822275
대구광역시 달서구 두류동 807-49번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.8522610086839,128.572715232532
대구광역시 달서구 두류동 807-57번지,3,1,10.8,벽돌구조,"철근콘크리트, 벽돌조",단독주택,0,1995,35.8517666485865,128.572852131219
대구광역시 달서구 두류동 807-58번지,2,0,0.0,벽돌구조,세멘벽돌조,제2종근린생활시설,0,1977,35.8516571376288,128.572957004442
대구광역시 달서구 두류동 807-60번지,3,1,7.95,철근콘크리트구조,"철근콘크리트조, 시멘벽돌조",제2종근린생활시설,0,1974,35.8515463114378,128.57305908417
대구광역시 달서구 두류동 807-65번지,4,1,15.3,철근콘크리트구조,"철근콘크리트, 시멘트벽돌",제1종근린생활시설,0,1995,35.8522523326106,128.572434904604
대구광역시 달서구 두류동 807-66번지,2,0,0.0,벽돌구조,세멘벽돌조,제2종근린생활시설,0,1975,35.8521416783758,128.572503228772
대구광역시 달서구 두류동 807-70번지,4,0,24.0,철근콘크리트구조,철근콘크리트조,종교시설,0,1955,35.8519176601689,128.573190946519
대구광역시 달서구 두류동 807-70번지,1,0,4.0,기타강구조,조립식판넬,종교시설,0,2010,35.8519176601689,128.573190946519
대구광역시 달서구 두류동 807-70번지,3,0,11.2,일반철골구조,일반철골구조,교육연구시설,0,2016,35.8519176601689,128.573190946519
대구광역시 달서구 두류동 807-70번지,3,0,8.8,철근콘크리트구조,철근콘크리트,종교시설,0,2007,35.8519176601689,128.573190946519
대구광역시 달서구 두류동 808-3번지,3,0,10.3,벽돌구조,조적조,단독주택,0,1993,35.8565634075538,128.570679841528
대구광역시 달서구 두류동 811-4번지,3,0,9.9,벽돌구조,시멘벽돌조,단독주택,0,1994,35.8568913133297,128.570660850986
대구광역시 달서구 두류동 812-1번지,4,1,16.75,철근콘크리트구조,"철근콘크리트조,철골조",교육연구시설,0,2012,35.8529589940373,128.572395064863
대구광역시 달서구 두류동 812-1번지,1,0,4.1,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,nan,35.8529589940373,128.572395064863
대구광역시 달서구 두류동 812-3번지,3,1,0.0,벽돌구조,벽돌조,단독주택,0,1981,35.8533843357244,128.571665151739
대구광역시 달서구 두류동 812-5번지,3,1,10.6,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,1987,35.8533002353588,128.571515386308
대구광역시 달서구 두류동 825-1번지,3,0,9.2,벽돌구조,시멘트벽돌조,단독주택,0,2003,35.8542580749475,128.572946844404
대구광역시 달서구 두류동 825-2번지,3,1,10.7,철근콘크리트구조,"철근콘크리트, 시멘트벽돌",제2종근린생활시설,0,1991,35.8541205229567,128.572873947666
대구광역시 달서구 두류동 825-3번지,1,0,0.0,블록구조,부록,단독주택,0,1985,35.8539533959456,128.572871199398
대구광역시 달서구 두류동 825-4번지,3,1,10.1,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1990,35.8542575802712,128.572661136382
대구광역시 달서구 두류동 825-6번지,1,0,0.0,일반목구조,목조,단독주택,0,1985,35.8539544934408,128.572766727427
대구광역시 달서구 두류동 825-9번지,2,0,7.6,벽돌구조,시멘벽돌조,단독주택,0,1961,35.8538269911418,128.572931132615
대구광역시 달서구 두류동 825-10번지,3,0,9.85,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.8537667931239,128.572827995836
대구광역시 달서구 두류동 825-12번지,1,0,0.0,일반목구조,목조,단독주택,0,1983,35.853833415417,128.572819017585
대구광역시 달서구 두류동 825-14번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1970,35.8537888879616,128.572730359032
대구광역시 달서구 두류동 825-15번지,3,1,10.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8542481158518,128.572502990744
대구광역시 달서구 두류동 825-16번지,2,0,8.2,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8541592693896,128.572495590584
