대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
대구광역시 남구 대명동 552-15번지,2,1,8.1,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1987,35.8315302435606,128.572962399534
대구광역시 남구 대명동 552-16번지,3,1,8.7,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8313442583674,128.572975216588
대구광역시 남구 대명동 552-19번지,3,0,7.9,철근콘크리트구조,철근콘크리트구조,공동주택,0,2003,35.8319847863335,128.573361455657
대구광역시 남구 대명동 552-24번지,4,0,18.1,철근콘크리트구조,철근콘크리트구조,종교시설,0,2022,35.8317933161801,128.573036092301
대구광역시 남구 대명동 553-1번지,1,0,6.1,일반철골구조,일반철골구조,제2종근린생활시설,0,2019,35.830858317234,128.573129733183
대구광역시 남구 대명동 553-4번지,2,0,9.65,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1988,35.8310347705653,128.572991460599
대구광역시 남구 대명동 553-5번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1988,35.8309582253233,128.572780911967
대구광역시 남구 대명동 553-7번지,3,0,10.2,철근콘크리트구조,"철근콘크리트, 시멘트벽돌조",제2종근린생활시설,0,1995,35.8311069524001,128.572846924106
대구광역시 남구 대명동 554-1번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,종교시설,0,1982,35.8317108870261,128.572469538069
대구광역시 남구 대명동 554-2번지,1,0,3.5,블록구조,철근콘크리트구조,제2종근린생활시설,0,1978,35.8313853495605,128.572665512862
대구광역시 남구 대명동 554-2번지,1,1,7.9,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2008,35.8313853495605,128.572665512862
대구광역시 남구 대명동 554-4번지,5,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8319064725948,128.571929605887
대구광역시 남구 대명동 554-4번지,5,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8319064725948,128.571929605887
대구광역시 남구 대명동 554-4번지,5,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8319064725948,128.571929605887
대구광역시 남구 대명동 554-5번지,2,1,7.95,철근콘크리트구조,"철근콘크리트, 시멘트벽돌",제2종근린생활시설,0,1987,35.8313235988451,128.57224024129
대구광역시 남구 대명동 554-9번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8317173609341,128.572663434132
대구광역시 남구 대명동 554-10번지,4,0,10.5,철근콘크리트구조,철근콘크리트구조,공동주택,0,2007,35.8314531623414,128.572476071455
대구광역시 남구 대명동 554-11번지,3,1,9.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2003,35.8312006202253,128.572561718912
대구광역시 남구 대명동 554-14번지,3,0,10.2,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8312503212455,128.572737101291
대구광역시 남구 대명동 554-16번지,4,0,10.4,철근콘크리트구조,철근콘크리트구조,공동주택,0,2008,35.8314931823161,128.572606224167
대구광역시 남구 대명동 554-18번지,4,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8317269329697,128.572248752997
대구광역시 남구 대명동 554-18번지,5,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8317269329697,128.572248752997
대구광역시 남구 대명동 554-18번지,5,0,13.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2013,35.8317269329697,128.572248752997
대구광역시 남구 대명동 555-2번지,4,1,19.87,철근콘크리트구조,철근콘크리트구조,운동시설,0,2022,35.8315768500048,128.571631953239
대구광역시 남구 대명동 555-6번지,2,1,7.6,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1997,35.8314273899473,128.571918162826
대구광역시 남구 대명동 556-1번지,3,1,9.9,철근콘크리트구조,철근콘크리트,공동주택,0,1995,35.8318963854866,128.571529585904
대구광역시 남구 대명동 556-3번지,1,0,0.0,블록구조,블록조,단독주택,0,1983,35.8319037389629,128.572207423682
대구광역시 남구 대명동 556-3번지,1,0,0.0,블록구조,블록조,단독주택,0,1983,35.8319037389629,128.572207423682
대구광역시 남구 대명동 556-4번지,4,1,16.7,철근콘크리트구조,철근콘크리트구조,종교시설,0,2020,35.8319025689564,128.572379479651
대구광역시 남구 대명동 556-4번지,3,2,31.95,철근콘크리트구조,철근콘크리트,종교시설,0,1994,35.8319025689564,128.572379479651
대구광역시 남구 대명동 556-6번지,3,1,9.23,철근콘크리트구조,철근콘크리트조,공동주택,0,2001,35.8318882094735,128.57271925984
대구광역시 남구 대명동 556-8번지,3,1,11.6,철근콘크리트구조,철근콘크리트조,공동주택,0,1995,35.8319087580639,128.571679112684
대구광역시 남구 대명동 557-1번지,2,1,0.0,벽돌구조,"시멘트벽돌조, 경량철골조",단독주택,0,1979,35.8322585154424,128.572745049513
대구광역시 남구 대명동 557-2번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1979,35.8324494779253,128.572400121191
대구광역시 남구 대명동 557-4번지,4,0,9.75,철근콘크리트구조,철근콘크리트,공동주택,0,1996,35.8324375253607,128.57275566529
대구광역시 남구 대명동 557-5번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1980,35.8324483171081,128.572557681723
대구광역시 남구 대명동 557-6번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1980,35.8323014839496,128.572567288656
대구광역시 남구 대명동 557-8번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1979,35.8323010543096,128.57239354033
대구광역시 남구 대명동 557-9번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8321556796662,128.572394987345
대구광역시 남구 대명동 557-15번지,3,0,13.0,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2022,35.8321404159534,128.572569753574
대구광역시 남구 대명동 557-16번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1979,35.8321502728233,128.572739261138
대구광역시 남구 대명동 558-1번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1978,35.8322682073187,128.57230746085
대구광역시 남구 대명동 558-3번지,4,0,14.25,일반철골구조,일반철골구조,단독주택,0,2007,35.8324364486819,128.571646473643
대구광역시 남구 대명동 558-6번지,4,0,14.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2017,35.8321538106463,128.57175952854
대구광역시 남구 대명동 558-10번지,1,1,6.5,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1977,35.8322000505513,128.571972248102
대구광역시 남구 대명동 558-17번지,4,0,9.9,철근콘크리트구조,철근콘크리트,공동주택,0,1996,35.8321981621929,128.572185456881
대구광역시 남구 대명동 559-1번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1974,35.8326492469112,128.571726364412
대구광역시 남구 대명동 559-4번지,2,0,7.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2021,35.8328116243702,128.571837353262
대구광역시 남구 대명동 559-5번지,3,0,0.0,철근콘크리트구조,"철근콘크리트조, 조적조",단독주택,0,1995,35.8328734737398,128.571538786965
대구광역시 남구 대명동 559-6번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1974,35.83280688136,128.571538580153
대구광역시 남구 대명동 559-7번지,2,1,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8327219353282,128.571598101311
대구광역시 남구 대명동 559-9번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1973,35.8325800393828,128.571815853333
대구광역시 남구 대명동 560-1번지,4,0,12.65,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8328729572014,128.572191357243
대구광역시 남구 대명동 560-2번지,3,0,9.8,벽돌구조,시멘트벽돌조,단독주택,0,1996,35.8328801695049,128.572473469211
대구광역시 남구 대명동 560-4번지,2,1,9.2,벽돌구조,"시멘트벽돌조, 철근콘크리트조",공동주택,0,1992,35.8328813634875,128.572650775105
대구광역시 남구 대명동 560-5번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1996,35.832774500772,128.572477580929
대구광역시 남구 대명동 560-6번지,3,1,9.82,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8328809013736,128.57234179453
대구광역시 남구 대명동 560-8번지,4,0,13.15,철근콘크리트구조,철근콘크리트구조,공동주택,0,2014,35.8328115627444,128.571993608262
대구광역시 남구 대명동 560-8번지,4,0,13.15,철근콘크리트구조,철근콘크리트구조,공동주택,0,2014,35.8328115627444,128.571993608262
대구광역시 남구 대명동 560-11번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,1973,35.8327719222389,128.572192572868
대구광역시 남구 대명동 560-12번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1973,35.8326669217851,128.572193820912
대구광역시 남구 대명동 560-13번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1973,35.8325383071264,128.572195377649
대구광역시 남구 대명동 560-17번지,2,0,0.0,벽돌구조,"시멘트벽돌조, 시멘트블록조",단독주택,0,1974,35.8325707431678,128.57199605016
대구광역시 남구 대명동 560-22번지,2,1,0.0,벽돌구조,시멘트벽돌조,공동주택,0,1991,35.8326679422528,128.572349986309
대구광역시 남구 대명동 560-23번지,2,1,8.1,벽돌구조,"시멘트벽돌조, 철근콘크리트",단독주택,0,1990,35.8326469117311,128.572504056575
대구광역시 남구 대명동 560-24번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8326048809248,128.572658376239
대구광역시 남구 대명동 560-25번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8326907079317,128.572820752727
대구광역시 남구 대명동 560-27번지,3,0,9.8,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1994,35.8328713307892,128.572832064586
대구광역시 남구 대명동 560-28번지,2,0,7.3,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1994,35.8327825436818,128.572826992053
대구광역시 남구 대명동 560-29번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8326037226575,128.572815715792
대구광역시 남구 대명동 561-1번지,2,0,7.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8332556070814,128.572933382335
대구광역시 남구 대명동 561-4번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1974,35.8334866859927,128.572986636335
대구광역시 남구 대명동 561-6번지,2,0,7.7,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1988,35.8333389060705,128.572910238098
대구광역시 남구 대명동 561-7번지,2,1,7.4,벽돌구조,"시멘트벽돌조, 철근콘크리트",단독주택,0,1992,35.8334368399954,128.572677785305
대구광역시 남구 대명동 561-8번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8333403406769,128.572690488188
대구광역시 남구 대명동 561-12번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1974,35.8331814568638,128.572925389356
대구광역시 남구 대명동 561-13번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1974,35.8330783303852,128.572914279114
대구광역시 남구 대명동 561-14번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1976,35.8332454740766,128.572723032062
대구광역시 남구 대명동 561-15번지,3,0,9.8,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8335169005014,128.572860743881
대구광역시 남구 대명동 561-16번지,3,1,9.55,철근콘크리트구조,철근콘크리트조,공동주택,0,2002,35.8330801242116,128.572701508807
대구광역시 남구 대명동 562-1번지,4,0,12.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8334378221225,128.572485692159
대구광역시 남구 대명동 562-2번지,2,1,7.95,벽돌구조,"조적조, 철근콘크리트조",단독주택,0,1992,35.8335115917006,128.572281755677
대구광역시 남구 대명동 562-3번지,1,0,5.8,벽돌구조,"시멘트벽돌조,경량철골조",제2종근린생활시설,0,1992,35.8331834683699,128.572303499932
대구광역시 남구 대명동 562-4번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8334185720298,128.572283350663
대구광역시 남구 대명동 562-5번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8333260646226,128.572300891338
대구광역시 남구 대명동 562-7번지,2,1,9.05,벽돌구조,시멘트벽돌조,공동주택,0,1993,35.8330807102703,128.572491481234
대구광역시 남구 대명동 563번지,2,1,0.0,벽돌구조,벽돌,단독주택,0,1979,,
대구광역시 남구 대명동 563-1번지,4,0,12.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8335100027879,128.572120818855
대구광역시 남구 대명동 563-2번지,2,1,0.0,벽돌구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1982,35.8334833150377,128.571777455274
대구광역시 남구 대명동 563-3번지,2,1,0.0,벽돌구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1980,35.833483695931,128.571644998004
대구광역시 남구 대명동 563-4번지,2,0,7.8,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2011,35.8332324502149,128.571590243471
대구광역시 남구 대명동 563-5번지,2,0,8.55,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2009,35.8330842013075,128.571590971231
대구광역시 남구 대명동 563-6번지,2,1,8.3,벽돌구조,"시멘트벽돌조, 철근콘크리트",단독주택,0,1991,35.8330650446939,128.572022069958
대구광역시 남구 대명동 563-7번지,2,1,7.0,벽돌구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1979,35.8330743963331,128.571789418656
대구광역시 남구 대명동 563-8번지,4,0,13.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8334702843158,128.57151979384
대구광역시 남구 대명동 563-10번지,4,0,13.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2012,35.8334595086371,128.571937116369
대구광역시 남구 대명동 563-11번지,2,0,6.8,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8332940532947,128.57193053219
대구광역시 남구 대명동 563-12번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1985,35.8333077339347,128.571787160569
대구광역시 남구 대명동 563-13번지,2,0,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8330999129024,128.571933009852
대구광역시 남구 대명동 563-14번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8330649554657,128.572125317142
대구광역시 남구 대명동 563-15번지,4,0,12.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.833318243737,128.571589943767
대구광역시 남구 대명동 563-16번지,4,0,12.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8334727693883,128.572018716002
대구광역시 남구 대명동 564-1번지,3,0,9.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2002,35.833398567374,128.57094668976
대구광역시 남구 대명동 564-5번지,2,0,8.35,벽돌구조,벽돌조,제1종근린생활시설,0,1983,35.833488684189,128.571173999788
대구광역시 남구 대명동 564-6번지,2,1,7.95,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1985,35.8333974865916,128.571174082705
대구광역시 남구 대명동 564-7번지,4,0,12.95,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8334476343019,128.570736510389
대구광역시 남구 대명동 565-2번지,2,0,7.7,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1994,35.8331421697077,128.571230798268
대구광역시 남구 대명동 565-5번지,1,0,4.3,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1975,35.832558868998,128.571133200173
대구광역시 남구 대명동 565-6번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,nan,35.8331411060227,128.571105395533
대구광역시 남구 대명동 565-7번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,nan,35.8331400932432,128.570982981717
대구광역시 남구 대명동 565-8번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,nan,35.833145479758,128.570860472739
대구광역시 남구 대명동 565-10번지,3,0,11.75,철근콘크리트구조,철근콘크리트구조,단독주택,0,2023,35.83303037744,128.571131209978
대구광역시 남구 대명동 565-12번지,1,0,0.0,블록구조,시멘트블록조,단독주택,0,nan,35.8330295634946,128.570883308001
대구광역시 남구 대명동 565-14번지,1,0,4.55,경량철골구조,경량철골구조,제2종근린생활시설,0,2008,35.8325089621512,128.570883778476
대구광역시 남구 대명동 565-15번지,4,0,12.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.8332818178078,128.571205554217
대구광역시 남구 대명동 565-16번지,2,1,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8332811597786,128.571035340459
대구광역시 남구 대명동 565-22번지,3,1,11.1,철골콘크리트구조,"철근콘크리트, 시멘트벽돌조, 철골조",제2종근린생활시설,0,1988,35.8328950799499,128.571182103078
대구광역시 남구 대명동 565-26번지,3,0,9.9,벽돌구조,"R.C 조, 시멘트벽돌조",단독주택,0,1994,35.8327179482238,128.571213911672
대구광역시 남구 대명동 566-1번지,2,0,7.85,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8332932506122,128.57071708865
대구광역시 남구 대명동 566-3번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1978,35.8330307944577,128.57072021447
대구광역시 남구 대명동 566-4번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1971,35.8327298089683,128.570761644782
대구광역시 남구 대명동 566-5번지,2,1,7.2,벽돌구조,세멘벽돌조,단독주택,0,1978,35.8325075611955,128.570715211658
대구광역시 남구 대명동 566-6번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1974,35.8326195911533,128.570727711756
대구광역시 남구 대명동 566-7번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1973,35.8327501627702,128.570672962337
대구광역시 남구 대명동 566-8번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1973,35.8326338207187,128.570556022251
대구광역시 남구 대명동 566-10번지,2,0,7.9,벽돌구조,세멘벽돌,단독주택,0,1991,35.8327363434836,128.570392712632
대구광역시 남구 대명동 566-11번지,1,0,0.0,블록구조,세멘부록,제2종근린생활시설,0,1971,35.8326343550626,128.570391034519
대구광역시 남구 대명동 566-12번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1974,35.833154780173,128.570728081182
대구광역시 남구 대명동 566-14번지,4,0,13.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011,35.833490557264,128.570527537616
대구광역시 남구 대명동 566-15번지,3,0,9.9,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8334756626412,128.570384708804
대구광역시 남구 대명동 566-16번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1973,35.8333708553552,128.57038496704
대구광역시 남구 대명동 566-17번지,2,0,7.5,벽돌구조,세멘벽돌,단독주택,0,1993,35.8333723205008,128.570527973606
대구광역시 남구 대명동 566-18번지,2,0,7.1,벽돌구조,세멘벽돌,단독주택,0,1993,35.8332794039064,128.570528576704
대구광역시 남구 대명동 566-19번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1973,35.8332573062576,128.570385274313
대구광역시 남구 대명동 566-24번지,1,0,0.0,블록구조,세멘부록,단독주택,0,nan,35.8327506054667,128.570549471179
대구광역시 남구 대명동 566-25번지,2,0,8.44,벽돌구조,세멘트벽돌조,단독주택,0,1979,35.8330375208075,128.570557229252
대구광역시 남구 대명동 566-26번지,4,0,12.1,철근콘크리트구조,철골콘크리트구조,단독주택,0,2007,35.833037411517,128.570393223968
대구광역시 남구 대명동 566-28번지,1,1,6.3,벽돌구조,시멘트벽돌조,단독주택,0,1979,35.832878422975,128.570719202645
대구광역시 남구 대명동 566-29번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1978,35.8328791160482,128.570555877488
대구광역시 남구 대명동 566-30번지,4,0,13.6,철근콘크리트구조,철근콘크리트,단독주택,0,2007,35.8328786377042,128.570392529236
대구광역시 남구 대명동 566-33번지,2,0,9.8,벽돌구조,세멘벽돌,단독주택,0,1991,35.8325062418539,128.57055417151
대구광역시 남구 대명동 566-34번지,4,1,12.15,철근콘크리트구조,철근콘크리트구조,공동주택,0,2006,35.8325153031133,128.570391786678
대구광역시 남구 대명동 566-35번지,1,0,0.0,벽돌구조,세멘벽돌,제2종근린생활시설,0,1978,35.833161900601,128.570569419357
대구광역시 남구 대명동 567-1번지,1,0,3.7,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1980,,
대구광역시 남구 대명동 567-2번지,2,1,7.95,벽돌구조,세멘벽돌,제2종근린생활시설,0,1983,35.8319419941062,128.571129114931
대구광역시 남구 대명동 567-3번지,2,1,7.9,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1988,35.8317646042296,128.571194448718
대구광역시 남구 대명동 567-4번지,1,0,0.0,벽돌구조,세멘벽돌조,제2종근린생활시설,0,1973,35.8321630237313,128.571220453632
대구광역시 남구 대명동 567-5번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1971,35.8321641408314,128.571066101954
대구광역시 남구 대명동 567-6번지,3,0,14.53,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2017,35.8322861735409,128.571147521004
대구광역시 남구 대명동 567-7번지,4,0,12.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8321566442358,128.570895091786
대구광역시 남구 대명동 567-8번지,2,0,0.0,벽돌구조,조적조,제2종근린생활시설,0,1992,35.8320301644514,128.570878101521
대구광역시 남구 대명동 567-9번지,1,0,0.0,블록구조,세멘부록조,제2종근린생활시설,0,1973,35.8319336288685,128.570866017462
대구광역시 남구 대명동 567-11번지,2,0,7.7,일반철골구조,일반철골조,제2종근린생활시설,0,1992,35.8317658841261,128.570944932042
대구광역시 남구 대명동 567-14번지,2,1,6.8,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1995,35.8316465707864,128.571193117233
대구광역시 남구 대명동 568-1번지,2,1,7.9,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1989,35.8321578230443,128.570549849109
대구광역시 남구 대명동 568-2번지,4,0,9.885,철근콘크리트구조,철근콘크리트,공동주택,0,1996,35.8322818136664,128.570474608105
대구광역시 남구 대명동 568-12번지,2,1,7.9,벽돌구조,세멘벽돌,단독주택,0,1987,35.8322972552249,128.570720361546
대구광역시 남구 대명동 568-13번지,3,1,9.35,철근콘크리트구조,"철근콘크리트,경량철골조",제2종근린생활시설,0,1994,35.8318480189372,128.570686828305
대구광역시 남구 대명동 569-1번지,4,0,12.65,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8322553779269,128.570104696316
대구광역시 남구 대명동 571-1번지,4,0,13.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2017,35.8322718802097,128.569676204984
대구광역시 남구 대명동 571-2번지,2,1,7.5,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1993,35.8322597276617,128.569019738036
대구광역시 남구 대명동 571-2번지,2,0,8.8,일반철골구조,일반철골구조,제2종근린생활시설,0,2016,35.8322597276617,128.569019738036
대구광역시 남구 대명동 571-3번지,2,1,10.9,철근콘크리트구조,"철근콘크리트, 조적조",제2종근린생활시설,0,1995,35.8320439942215,128.569675035556
대구광역시 남구 대명동 571-7번지,2,1,7.5,철근콘크리트구조,"철근콘크리트, 세멘벽돌",제2종근린생활시설,0,1993,35.8322322966551,128.569277815632
대구광역시 남구 대명동 572번지,2,1,9.6,철근콘크리트구조,"세멘벽돌조, 철근콘크리트조, 경량철골조, 일반철골조",제2종근린생활시설,0,1979,35.8322685545517,128.568785418358
대구광역시 남구 대명동 573-1번지,3,0,9.7,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8326350929137,128.568816870228
대구광역시 남구 대명동 573-2번지,1,0,6.95,일반철골구조,일반철골구조,제2종근린생활시설,0,2014,35.8325565567142,128.569206848669
대구광역시 남구 대명동 573-3번지,3,1,9.78,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8325035625032,128.569366044524
대구광역시 남구 대명동 573-4번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8325130162296,128.569014766077
대구광역시 남구 대명동 573-5번지,4,0,11.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2005,35.8325276116942,128.568814864666
대구광역시 남구 대명동 574-1번지,2,1,8.05,벽돌구조,세멘벽돌,단독주택,0,1989,35.8325026137593,128.569507674034
대구광역시 남구 대명동 574-2번지,1,0,0.0,블록구조,세멘부록,제2종근린생활시설,0,nan,35.8326181606979,128.570175254871
대구광역시 남구 대명동 574-3번지,1,0,0.0,블록구조,세멘부록,단독주택,0,nan,,
대구광역시 남구 대명동 574-4번지,1,0,0.0,블록구조,세멘부록,단독주택,0,1982,35.8326180853392,128.570091370981
대구광역시 남구 대명동 574-5번지,1,0,0.0,블록구조,세멘부록,단독주택,0,nan,35.8326180812213,128.570008927111
대구광역시 남구 대명동 574-6번지,1,0,0.0,블록구조,세멘부록,단독주택,0,nan,35.8326223027564,128.569885842584
대구광역시 남구 대명동 574-6번지,1,0,0.0,블록구조,세멘부록,단독주택,0,nan,35.8326223027564,128.569885842584
대구광역시 남구 대명동 574-6번지,1,0,0.0,블록구조,세멘부록,단독주택,0,1985,35.8326223027564,128.569885842584
대구광역시 남구 대명동 574-9번지,2,0,8.4,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8324865309511,128.570048940129
대구광역시 남구 대명동 574-10번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,nan,,
대구광역시 남구 대명동 574-12번지,3,0,9.68,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8324881269036,128.569885412217
